"id","file","bytes"
"13903","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13903-80948-bilge_khan_final.rar","4172833"
"13934","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13934-Merkurios Complete Shadered.rar","5051803"
"13935","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13935-15993-nimrod.rar","9418021"
"13936","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13936-67574-victor_emmanuel_ii_reskin.rar","5161329"
"13938","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13938-75947-admiral_miklos_horthy_v2.rar","3829815"
"13939","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13939-91689-nasserfinal.rar","3416370"
"13940","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13940-94112-clovisfinal.rar","6699480"
"13941","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13941-3193-ptolemyfinal.rar","5325509"
"13944","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13944-15385-askia.rar","4302625"
"13953","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13953-83672-hern_n_cort_s_v2.rar","6816511"
"13963","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13963-62512-khosrau_complete.rar","7224975"
"13968","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13968-77565-jayavarman.zip","2486680"
"13969","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13969-78911-ramkham.zip","4086394"
"13970","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13970-87336-vercingetorixfinal.rar","7309538"
"13971","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13971-90441-giovanni_messe.zip","2580153"
"13995","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13995-74552-ruga.rar","4261856"
"13999","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\13999-3911-aua.7z","4770406"
"14005","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14005-59123-abd_el_krim.rar","5251477"
"14013","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14013-56052-cleomenes.rar","9940270"
"14015","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14015-61980-erich.zip","8886848"
"14018","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14018-68908-charlesv.rar","2687216"
"14019","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14019-69409-ogedei.rar","3774438"
"14033","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14033-31301-teuta.7z","1329117"
"14037","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14037-12979-louis_i_of_hungary.rar","6191889"
"14041","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14041-27131-mauryfinal.rar","9442117"
"14043","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14043-93841-ivan_durak.7z","2669972"
"14048","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14048-37570-salamasina.rar","6374309"
"14055","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14055-86519-gaius_scipio_v2.rar","5864602"
"14056","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14056-86597-hadrianus_v2.rar","8820717"
"14057","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14057-88253-kamehameha.rar","5413683"
"14060","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14060-32886-szechenyi.7z","2342654"
"14061","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14061-33683-nagy_v1.7z","2248006"
"14063","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14063-10483-eric_ix.zip","7087860"
"14072","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14072-69110-suppiluliuma__hittite____amra.rar","2725622"
"14073","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14073-71545-topiltzin__toltec____amra.rar","4824130"
"14085","C:\DowagerMod\CoreFiles\Sid Meier's Civilization IV Beyond the Sword\Beyond the Sword\Assets\Art\Leaderheads\new_leaderheads\14085-6685-ferenc_r_koczi_ii.rar","7281248"
